id_pesquisa,id_cliente,data_resposta,trimestre_ref,segmento_declarado,produto,canal,tempo_relacionamento,nota_satisfacao,comentario,trimestre,nota_media_atendimento,qtd_atendimentos,reclamacoes_90d,tempo_medio_resolucao,acessos_app_30d,suitability_pendente
FD00651,360,2026-01-17,2026T1,Varejo,CDB,,6-24 meses,9,Atendimento claro e rapido,2026Q1,10.0,1.0,0.0,,0.0,0.0
FD00652,76,2026-01-17,2026T1,Varejo,Tesouro Direto,App,0-6 meses,7,Demorou um pouco para encontrar informacoes,2026Q1,,0.0,0.0,18.5,14.0,0.0
FD00653,541,2026-01-24,2026T1,Novo Investidor,CDB,Assessoria,0-6 meses,10,Boa experiencia no aplicativo,2026Q1,9.0,1.0,0.0,49.45,13.0,1.0
FD00654,68,2026-01-14,2026T1,Varejo,Fundos,App,2-5 anos,9,Boa experiencia no aplicativo,2026Q1,,0.0,0.0,,0.0,0.0
FD00655,269,2026-09-01,2026T1,Alta Renda,COE,Assessoria,6-24 meses,10,Informacoes estavam faceis de encontrar,2026Q1,10.0,1.0,0.0,25.0,6.0,0.0
FD00656,517,2026-01-26,2026T1,Alta Renda,CDB,Assessoria,6-24 meses,10,Consegui acompanhar minha carteira,2026Q1,10.0,1.0,0.0,25.0,5.0,0.0
FD00657,402,2026-01-17,2026T1,Novo Investidor,Tesouro Direto,App,6-24 meses,10,Informacoes estavam faceis de encontrar,2026Q1,,0.0,0.0,17.3,6.0,0.0
FD00658,495,2026-03-13,2026T1,Alta Renda,Tesouro Direto,Internet Banking,2-5 anos,10,Consegui acompanhar minha carteira,2026Q1,,0.0,0.0,1.3,6.0,0.0
FD00659,465,2026-03-03,2026T1,Novo Investidor,Fundos,Assessoria,6-24 meses,8,Aplicativo poderia explicar melhor,2026Q1,,0.0,0.0,,0.0,0.0
FD00660,375,2026-06-01,2026T1,Private,CDB,App,2-5 anos,10,Atendimento claro e rapido,2026Q1,8.0,1.0,0.0,16.2,9.0,0.0
FD00661,99,2026-01-26,2026T1,Private,Fundos,App,0-6 meses,9,Informacoes estavam faceis de encontrar,2026Q1,,0.0,0.0,1.0,3.0,0.0
FD00662,196,2026-01-30,2026T1,Alta Renda,CDB,App,6-24 meses,10,Assessoria ajudou na decisao,2026Q1,9.0,1.0,0.0,,0.0,0.0
FD00663,454,2026-01-21,2026T1,Novo Investidor,Fundos,Internet Banking,6-24 meses,8,Tive duvida sobre rentabilidade,2026Q1,,0.0,0.0,41.8,7.0,0.0
FD00664,369,2026-02-17,2026T1,Private,CDB,Central de Atendimento,2-5 anos,10,Consegui acompanhar minha carteira,2026Q1,10.0,1.0,1.0,30.349999999999998,12.0,0.0
FD00665,410,2026-03-19,2026T1,Private,Fundos,Internet Banking,2-5 anos,10,Assessoria ajudou na decisao,2026Q1,,0.0,0.0,,0.0,0.0
FD00666,393,2026-12-01,2026T1,Alta Renda,Fundos,App,5+ anos,7,"Experiencia ok, mas poderia ser mais simples",2026Q1,,0.0,1.0,20.8,23.0,1.0
FD00667,267,2026-03-25,2026T1,Varejo,Tesouro Direto,App,5+ anos,10,Assessoria ajudou na decisao,2026Q1,,0.0,0.0,,0.0,0.0
FD00668,286,2026-10-03,2026T1,Private,Carteira Administrada,Assessoria,2-5 anos,9,Consegui acompanhar minha carteira,2026Q1,,0.0,0.0,28.0,9.0,0.0
FD00669,345,2026-01-21,2026T1,Alta Renda,Fundos,App,5+ anos,9,Boa experiencia no aplicativo,2026Q1,,0.0,0.0,,0.0,0.0
FD00670,385,2026-10-01,2026T1,Varejo,COE,Assessoria,5+ anos,9,Atendimento claro e rapido,2026Q1,,0.0,0.0,,0.0,0.0
FD00671,86,2026-03-03,2026T1,Alta Renda,CDB,App,5+ anos,9,Atendimento claro e rapido,2026Q1,,0.0,0.0,25.5,6.0,0.0
FD00672,86,2026-04-01,2026T1,Alta Renda,CDB,App,2-5 anos,10,Assessoria ajudou na decisao,2026Q1,,0.0,0.0,25.5,6.0,0.0
FD00673,73,2026-11-01,2026T1,Private,CDB,Internet Banking,2-5 anos,9,Consegui acompanhar minha carteira,2026Q1,,0.0,0.0,1.0,6.0,0.0
FD00674,115,2026-10-01,2026T1,Varejo,Tesouro Direto,App,5+ anos,10,Informacoes estavam faceis de encontrar,2026Q1,,0.0,0.0,,0.0,0.0
FD00675,45,2026-03-26,2026T1,Private,Carteira Administrada,App,5+ anos,10,Informacoes estavam faceis de encontrar,2026Q1,,0.0,0.0,27.2,15.0,0.0
FD00676,520,2026-01-26,2026T1,Private,CDB,Assessoria,2-5 anos,9,Informacoes estavam faceis de encontrar,2026Q1,,0.0,0.0,,0.0,0.0
FD00677,298,2026-01-17,2026T1,Private,Tesouro Direto,App,2-5 anos,7,"Experiencia ok, mas poderia ser mais simples",2026Q1,7.0,1.0,0.0,20.15,14.0,0.0
FD00678,369,2026-02-26,2026T1,Private,Tesouro Direto,Internet Banking,6-24 meses,9,Consegui acompanhar minha carteira,2026Q1,10.0,1.0,1.0,30.349999999999998,12.0,0.0
FD00679,398,2026-02-17,2026T1,Alta Renda,Tesouro Direto,App,0-6 meses,10,Atendimento claro e rapido,2026Q1,,0.0,1.0,37.2,12.0,0.0
FD00680,238,2026-01-23,2026T1,Private,Carteira Administrada,App,0-6 meses,4,Aplicativo travou durante consulta,2026Q1,3.0,1.0,0.0,24.8,7.0,0.0
FD00681,284,2026-03-26,2026T1,Private,Carteira Administrada,App,6-24 meses,9,Consegui acompanhar minha carteira,2026Q1,,0.0,1.0,37.199999999999996,28.0,0.0
FD00682,80,2026-01-18,2026T1,Private,Tesouro Direto,Internet Banking,6-24 meses,7,Aplicativo poderia explicar melhor,2026Q1,,0.0,0.0,20.1,2.0,0.0
FD00683,475,2026-11-01,2026T1,Alta Renda,CDB,App,5+ anos,10,Boa experiencia no aplicativo,2026Q1,,0.0,1.0,89.8,9.0,0.0
FD00684,137,2026-03-23,2026T1,Alta Renda,Fundos,App,2-5 anos,10,Assessoria ajudou na decisao,2026Q1,,0.0,1.0,41.25,15.0,0.0
FD00685,217,2026-02-22,2026T1,Alta Renda,Fundos,App,0-6 meses,10,Atendimento claro e rapido,2026Q1,9.0,1.0,0.0,,0.0,0.0
FD00686,313,2026-03-01,2026T1,Private,Fundos,App,5+ anos,9,Informacoes estavam faceis de encontrar,2026Q1,10.0,1.0,0.0,,0.0,0.0
FD00687,344,2026-03-18,2026T1,Alta Renda,Fundos,App,5+ anos,10,Atendimento claro e rapido,2026Q1,5.0,1.0,0.0,24.5,18.0,0.0
FD00688,236,2026-01-23,2026T1,Varejo,CDB,App,2-5 anos,7,Aplicativo poderia explicar melhor,2026Q1,,0.0,0.0,26.9,7.0,0.0
FD00689,201,2026-03-18,2026T1,Varejo,Tesouro Direto,Assessoria,6-24 meses,10,Assessoria ajudou na decisao,2026Q1,,0.0,0.0,1.0,6.0,0.0
FD00690,527,2026-01-15,2026T1,Alta Renda,Carteira Administrada,App,6-24 meses,9,Informacoes estavam faceis de encontrar,2026Q1,9.0,1.0,0.0,,0.0,0.0
FD00691,508,2026-03-26,2026T1,Varejo,Tesouro Direto,App,2-5 anos,9,Informacoes estavam faceis de encontrar,2026Q1,,0.0,0.0,9.7,11.0,0.0
FD00692,16,2026-02-03,2026T1,Private,COE,App,5+ anos,9,Informacoes estavam faceis de encontrar,2026Q1,8.0,1.0,0.0,17.3,8.0,0.0
FD00693,537,2026-09-01,2026T1,Varejo,Carteira Administrada,App,2-5 anos,9,Consegui acompanhar minha carteira,2026Q1,8.0,1.0,0.0,19.8,3.0,0.0
FD00694,35,2026-03-18,2026T1,Novo Investidor,Tesouro Direto,Assessoria,6-24 meses,10,Boa experiencia no aplicativo,2026Q1,,0.0,0.0,36.8,13.0,1.0
FD00695,264,2026-12-03,2026T1,Alta Renda,Carteira Administrada,App,2-5 anos,10,Consegui acompanhar minha carteira,2026Q1,,0.0,0.0,,0.0,0.0
FD00696,278,2026-05-01,2026T1,Varejo,COE,App,6-24 meses,8,Demorou um pouco para encontrar informacoes,2026Q1,8.0,1.0,0.0,20.3,8.0,0.0
FD00697,6,2026-05-02,2026T1,Private,CDB,Central de Atendimento,5+ anos,7,Tive duvida sobre rentabilidade,2026Q1,,0.0,0.0,6.9,5.0,0.0
FD00698,131,2026-04-02,2026T1,Alta Renda,Carteira Administrada,App,2-5 anos,7,Aplicativo poderia explicar melhor,2026Q1,,0.0,0.0,33.2,15.0,0.0
FD00699,537,2026-02-19,2026T1,Varejo,CDB,Internet Banking,2-5 anos,9,Assessoria ajudou na decisao,2026Q1,8.0,1.0,0.0,19.8,3.0,0.0
FD00700,57,2026-03-31,2026T1,Private,CDB,,0-6 meses,9,Boa experiencia no aplicativo,2026Q1,8.0,1.0,0.0,32.9,10.0,0.0
FD00701,35,2026-03-03,2026T1,Novo Investidor,Carteira Administrada,Internet Banking,2-5 anos,7,"Experiencia ok, mas poderia ser mais simples",2026Q1,,0.0,0.0,36.8,13.0,1.0
FD00702,495,2026-03-29,2026T1,Alta Renda,Fundos,App,0-6 meses,9,Boa experiencia no aplicativo,2026Q1,,0.0,0.0,1.3,6.0,0.0
FD00703,309,2026-02-24,2026T1,Varejo,Tesouro Direto,Assessoria,5+ anos,10,Assessoria ajudou na decisao,2026Q1,,0.0,0.0,20.9,2.0,0.0
FD00704,377,2026-05-03,2026T1,Varejo,Fundos,Assessoria,6-24 meses,7,Demorou um pouco para encontrar informacoes,2026Q1,,0.0,0.0,16.3,5.0,0.0
FD00705,139,2026-02-18,2026T1,Alta Renda,Fundos,Internet Banking,0-6 meses,8,Demorou um pouco para encontrar informacoes,2026Q1,9.0,1.0,0.0,22.1,6.0,0.0
FD00706,284,2026-03-25,2026T1,Private,Fundos,Assessoria,0-6 meses,9,Consegui acompanhar minha carteira,2026Q1,,0.0,1.0,37.199999999999996,28.0,0.0
FD00707,519,2026-01-30,2026T1,Novo Investidor,Fundos,App,2-5 anos,10,Informacoes estavam faceis de encontrar,2026Q1,,0.0,0.0,39.9,8.0,0.0
FD00708,67,2026-02-13,2026T1,Private,Fundos,Internet Banking,0-6 meses,3,Nao entendi a cobranca,2026Q1,,0.0,0.0,1.0,4.0,0.0
FD00709,137,2026-10-03,2026T1,Alta Renda,Carteira Administrada,App,2-5 anos,9,Boa experiencia no aplicativo,2026Q1,,0.0,1.0,41.25,15.0,0.0
FD00710,38,2026-03-19,2026T1,Private,Tesouro Direto,Internet Banking,6-24 meses,9,Atendimento claro e rapido,2026Q1,10.0,1.0,0.0,24.3,3.0,0.0
FD00711,223,2026-02-03,2026T1,Private,CDB,Assessoria,5+ anos,10,Assessoria ajudou na decisao,2026Q1,,0.0,0.0,10.8,5.0,0.0
FD00712,398,2026-03-03,2026T1,Alta Renda,Tesouro Direto,Internet Banking,6-24 meses,10,Assessoria ajudou na decisao,2026Q1,,0.0,1.0,37.2,12.0,0.0
FD00713,416,2026-02-27,2026T1,Alta Renda,Tesouro Direto,App,2-5 anos,8,"Atendimento resolveu, mas demorou",2026Q1,9.5,2.0,1.0,42.5,9.0,0.0
FD00714,249,2026-01-25,2026T1,Novo Investidor,CDB,Central de Atendimento,5+ anos,10,Boa experiencia no aplicativo,2026Q1,10.0,1.0,0.0,26.4,4.0,0.0
FD00715,461,2026-06-03,2026T1,Private,Fundos,App,2-5 anos,9,Atendimento claro e rapido,2026Q1,,0.0,0.0,,0.0,0.0
FD00716,367,2026-05-25,2026T2,Novo Investidor,Tesouro Direto,App,0-6 meses,7,"Atendimento resolveu, mas demorou",2026Q2,8.0,1.0,0.0,,0.0,0.0
FD00717,91,2026-06-16,2026T2,Private,Carteira Administrada,App,6-24 meses,9,Consegui acompanhar minha carteira,2026Q2,,0.0,1.0,80.8,12.0,0.0
FD00718,550,2026-12-05,2026T2,Varejo,Fundos,Central de Atendimento,5+ anos,10,Informacoes estavam faceis de encontrar,2026Q2,,0.0,0.0,24.5,3.0,0.0
FD00719,390,2026-04-17,2026T2,Varejo,CDB,App,6-24 meses,10,Informacoes estavam faceis de encontrar,2026Q2,,0.0,0.0,18.5,8.0,0.0
FD00720,306,2026-04-04,2026T2,Novo Investidor,COE,App,5+ anos,1,Nao entendi a cobranca,2026Q2,,0.0,0.0,,0.0,0.0
FD00721,229,2026-04-14,2026T2,Novo Investidor,Fundos,Internet Banking,6-24 meses,10,Assessoria ajudou na decisao,2026Q2,2.0,1.0,2.0,36.55,17.0,0.0
FD00722,43,2026-04-23,2026T2,Private,Fundos,App,6-24 meses,10,Atendimento claro e rapido,2026Q2,,0.0,0.0,,0.0,0.0
FD00723,188,2026-06-25,2026T2,Alta Renda,Tesouro Direto,Assessoria,2-5 anos,10,Consegui acompanhar minha carteira,2026Q2,10.0,1.0,0.0,,0.0,0.0
FD00724,195,2026-05-29,2026T2,Alta Renda,Carteira Administrada,App,6-24 meses,7,Tive duvida sobre rentabilidade,2026Q2,,0.0,0.0,57.4,9.0,0.0
FD00725,209,2026-09-05,2026T2,Private,Fundos,Assessoria,5+ anos,10,Consegui acompanhar minha carteira,2026Q2,,0.0,0.0,,0.0,0.0
FD00726,307,2026-08-05,2026T2,Alta Renda,Tesouro Direto,Central de Atendimento,6-24 meses,9,Atendimento claro e rapido,2026Q2,,0.0,0.0,32.9,8.0,0.0
FD00727,4,2026-04-14,2026T2,Varejo,Carteira Administrada,App,6-24 meses,8,"Atendimento resolveu, mas demorou",2026Q2,,0.0,0.0,,0.0,0.0
FD00728,446,2026-04-22,2026T2,Novo Investidor,COE,App,6-24 meses,10,Boa experiencia no aplicativo,2026Q2,10.0,1.0,0.0,25.8,7.0,0.0
FD00729,109,2026-07-04,2026T2,Private,CDB,App,6-24 meses,9,Assessoria ajudou na decisao,2026Q2,,0.0,0.0,,0.0,0.0
FD00730,432,2026-04-18,2026T2,Varejo,Tesouro Direto,App,2-5 anos,10,Boa experiencia no aplicativo,2026Q2,,0.0,0.0,18.3,11.0,0.0
FD00731,400,2026-04-05,2026T2,Varejo,Fundos,Assessoria,0-6 meses,9,Informacoes estavam faceis de encontrar,2026Q2,,0.0,0.0,32.6,13.0,0.0
FD00732,545,2026-05-20,2026T2,Varejo,Carteira Administrada,App,6-24 meses,0,Informacoes divergentes sobre o produto,2026Q2,,0.0,0.0,47.8,11.0,0.0
FD00733,65,2026-05-18,2026T2,Alta Renda,COE,Internet Banking,6-24 meses,9,Assessoria ajudou na decisao,2026Q2,,0.0,0.0,,0.0,0.0
FD00734,40,2026-06-22,2026T2,Alta Renda,Carteira Administrada,App,6-24 meses,7,"Atendimento resolveu, mas demorou",2026Q2,,0.0,0.0,,0.0,0.0
FD00735,10,2026-05-29,2026T2,Varejo,CDB,App,6-24 meses,10,Assessoria ajudou na decisao,2026Q2,10.0,1.0,0.0,35.55,17.0,1.0
FD00736,66,2026-06-28,2026T2,Alta Renda,Tesouro Direto,Internet Banking,2-5 anos,9,Consegui acompanhar minha carteira,2026Q2,,0.0,0.0,30.5,6.0,0.0
FD00737,523,2026-06-20,2026T2,Novo Investidor,Carteira Administrada,App,2-5 anos,7,"Atendimento resolveu, mas demorou",2026Q2,,0.0,0.0,73.6,13.0,0.0
FD00738,538,2026-05-25,2026T2,Private,Tesouro Direto,App,5+ anos,10,Assessoria ajudou na decisao,2026Q2,,0.0,0.0,34.2,8.0,1.0
FD00739,524,2026-05-27,2026T2,Varejo,COE,Central de Atendimento,2-5 anos,7,"Atendimento resolveu, mas demorou",2026Q2,,0.0,0.0,25.6,18.0,0.0
FD00740,253,2026-05-15,2026T2,Varejo,Carteira Administrada,App,0-6 meses,8,"Experiencia ok, mas poderia ser mais simples",2026Q2,8.0,1.0,0.0,,0.0,0.0
FD00741,380,2026-04-05,2026T2,Alta Renda,Fundos,Internet Banking,6-24 meses,10,Atendimento claro e rapido,2026Q2,,0.0,0.0,,0.0,0.0
FD00742,295,2026-04-20,2026T2,Private,Tesouro Direto,App,6-24 meses,7,Tive duvida sobre rentabilidade,2026Q2,,0.0,0.0,17.7,8.0,0.0
FD00743,426,2026-04-23,2026T2,Alta Renda,Fundos,,0-6 meses,8,Demorou um pouco para encontrar informacoes,2026Q2,,0.0,0.0,,0.0,0.0
FD00744,81,2026-11-06,2026T2,Varejo,Carteira Administrada,Assessoria,2-5 anos,10,Assessoria ajudou na decisao,2026Q2,,0.0,0.0,,0.0,0.0
FD00745,93,2026-07-05,2026T2,Varejo,Tesouro Direto,App,6-24 meses,10,Boa experiencia no aplicativo,2026Q2,,0.0,0.0,31.7,13.0,0.0
FD00746,407,2026-04-16,2026T2,Alta Renda,Fundos,App,0-6 meses,10,Informacoes estavam faceis de encontrar,2026Q2,,0.0,0.0,10.8,4.0,0.0
FD00747,354,2026-05-23,2026T2,Private,Carteira Administrada,App,0-6 meses,9,Informacoes estavam faceis de encontrar,2026Q2,,0.0,0.0,74.3,6.0,0.0
FD00748,76,2026-07-04,2026T2,Varejo,Fundos,App,0-6 meses,9,Assessoria ajudou na decisao,2026Q2,9.0,1.0,0.0,,0.0,0.0
FD00749,294,2026-04-26,2026T2,Alta Renda,Tesouro Direto,Central de Atendimento,2-5 anos,10,Consegui acompanhar minha carteira,2026Q2,,0.0,0.0,22.950000000000003,5.0,1.0
FD00750,200,2026-03-04,2026T2,Varejo,COE,Assessoria,2-5 anos,9,Consegui acompanhar minha carteira,2026Q2,,0.0,0.0,,0.0,0.0
FD00751,160,2026-09-05,2026T2,Varejo,Fundos,Central de Atendimento,5+ anos,9,Atendimento claro e rapido,2026Q2,,0.0,1.0,26.8,1.0,0.0
FD00752,489,2026-05-05,2026T2,Novo Investidor,CDB,Assessoria,2-5 anos,8,"Experiencia ok, mas poderia ser mais simples",2026Q2,,0.0,0.0,,0.0,0.0
FD00753,499,2026-06-21,2026T2,Novo Investidor,Carteira Administrada,App,0-6 meses,9,Informacoes estavam faceis de encontrar,2026Q2,,0.0,0.0,69.9,8.0,0.0
FD00754,175,2026-01-05,2026T2,Varejo,Carteira Administrada,Assessoria,2-5 anos,10,Consegui acompanhar minha carteira,2026Q2,,0.0,0.0,,0.0,0.0
FD00755,329,2026-06-13,2026T2,Alta Renda,Fundos,App,2-5 anos,4,Nao ficou claro o risco do produto,2026Q2,3.5,2.0,0.0,,0.0,0.0
FD00756,530,2026-05-04,2026T2,Varejo,Carteira Administrada,Internet Banking,0-6 meses,9,,2026Q2,,0.0,1.0,67.8,8.0,0.0
FD00757,212,2026-06-19,2026T2,Varejo,CDB,Internet Banking,2-5 anos,8,"Experiencia ok, mas poderia ser mais simples",2026Q2,,0.0,0.0,18.3,10.0,0.0
FD00758,124,2026-05-16,2026T2,Private,Fundos,Assessoria,5+ anos,9,Consegui acompanhar minha carteira,2026Q2,,0.0,0.0,,0.0,0.0
FD00759,178,2026-02-06,2026T2,Alta Renda,Tesouro Direto,Internet Banking,0-6 meses,9,Boa experiencia no aplicativo,2026Q2,,0.0,0.0,37.8,2.0,0.0
FD00760,501,2026-09-04,2026T2,Varejo,Fundos,Internet Banking,0-6 meses,10,Boa experiencia no aplicativo,2026Q2,,0.0,0.0,,0.0,0.0
FD00761,535,2026-06-25,2026T2,Varejo,Fundos,App,5+ anos,9,Atendimento claro e rapido,2026Q2,9.0,1.0,0.0,28.0,8.0,0.0
FD00762,154,2026-12-06,2026T2,Alta Renda,CDB,App,6-24 meses,9,Assessoria ajudou na decisao,2026Q2,,0.0,0.0,,0.0,0.0
FD00763,470,2026-11-06,2026T2,Novo Investidor,COE,App,2-5 anos,10,Informacoes estavam faceis de encontrar,2026Q2,,0.0,0.0,11.9,11.0,0.0
FD00764,481,2026-04-25,2026T2,Varejo,CDB,App,2-5 anos,9,Assessoria ajudou na decisao,2026Q2,,0.0,0.0,12.7,6.0,0.0
FD00765,462,2026-06-04,2026T2,Varejo,CDB,App,2-5 anos,9,Informacoes estavam faceis de encontrar,2026Q2,,0.0,0.0,17.2,11.0,0.0
FD00766,271,2026-07-05,2026T2,Varejo,Carteira Administrada,Internet Banking,2-5 anos,1,Nao ficou claro o risco do produto,2026Q2,,0.0,0.0,,0.0,0.0
FD00767,314,2026-03-04,2026T2,Novo Investidor,Tesouro Direto,App,2-5 anos,9,Boa experiencia no aplicativo,2026Q2,,0.0,1.0,115.0,6.0,0.0
FD00768,381,2026-06-13,2026T2,Private,CDB,App,2-5 anos,7,"Experiencia ok, mas poderia ser mais simples",2026Q2,,0.0,0.0,,0.0,0.0
FD00769,384,2026-04-16,2026T2,Varejo,Carteira Administrada,App,2-5 anos,7,,2026Q2,8.0,1.0,0.0,48.400000000000006,14.0,0.0
FD00770,288,2026-04-13,2026T2,Alta Renda,Carteira Administrada,App,5+ anos,6,Informacoes divergentes sobre o produto,2026Q2,,0.0,0.0,,0.0,0.0
FD00771,49,2026-03-04,2026T2,Alta Renda,Tesouro Direto,App,6-24 meses,9,Consegui acompanhar minha carteira,2026Q2,,0.0,0.0,12.5,6.0,0.0
FD00772,486,2026-02-05,2026T2,Novo Investidor,CDB,Central de Atendimento,5+ anos,10,Atendimento claro e rapido,2026Q2,,0.0,0.0,9.3,4.0,0.0
FD00773,294,2026-04-30,2026T2,Alta Renda,COE,Internet Banking,0-6 meses,9,Assessoria ajudou na decisao,2026Q2,,0.0,0.0,22.950000000000003,5.0,1.0
FD00774,408,2026-04-22,2026T2,Private,CDB,App,2-5 anos,9,Atendimento claro e rapido,2026Q2,10.0,1.0,0.0,25.9,11.0,0.0
FD00775,55,2026-06-21,2026T2,Varejo,Carteira Administrada,App,6-24 meses,9,Consegui acompanhar minha carteira,2026Q2,8.0,1.0,0.0,,0.0,0.0
FD00776,250,2026-09-05,2026T2,Varejo,Fundos,Internet Banking,0-6 meses,10,Atendimento claro e rapido,2026Q2,10.0,1.0,1.0,41.3,9.0,0.0
FD00777,72,2026-05-19,2026T2,Private,Tesouro Direto,App,0-6 meses,9,Informacoes estavam faceis de encontrar,2026Q2,,0.0,0.0,,0.0,0.0
FD00778,492,2026-05-21,2026T2,Varejo,Fundos,Central de Atendimento,2-5 anos,5,Aplicativo travou durante consulta,2026Q2,,0.0,0.0,15.9,2.0,0.0
FD00779,336,2026-07-04,2026T2,Private,Carteira Administrada,Central de Atendimento,6-24 meses,10,Assessoria ajudou na decisao,2026Q2,,0.0,0.0,,0.0,0.0
FD00780,543,2026-08-06,2026T2,Private,Fundos,App,5+ anos,10,Informacoes estavam faceis de encontrar,2026Q2,,0.0,0.0,,0.0,0.0
FD00781,36,2026-06-17,2026T2,Varejo,Tesouro Direto,App,6-24 meses,10,Assessoria ajudou na decisao,2026Q2,,0.0,2.0,56.65,21.0,1.0
FD00782,546,2026-05-19,2026T2,Alta Renda,Carteira Administrada,Internet Banking,5+ anos,10,Boa experiencia no aplicativo,2026Q2,,0.0,0.0,,0.0,0.0
FD00783,303,2026-05-15,2026T2,Alta Renda,Fundos,App,2-5 anos,9,Informacoes estavam faceis de encontrar,2026Q2,,0.0,0.0,9.7,7.0,0.0
FD00784,472,2026-06-17,2026T2,Novo Investidor,CDB,App,2-5 anos,7,Aplicativo poderia explicar melhor,2026Q2,,0.0,0.0,27.0,5.0,0.0
FD00785,136,2026-05-15,2026T2,Alta Renda,CDB,Assessoria,5+ anos,10,Atendimento claro e rapido,2026Q2,,0.0,0.0,16.4,8.0,0.0
FD00786,408,2026-05-27,2026T2,Private,Tesouro Direto,App,6-24 meses,10,Atendimento claro e rapido,2026Q2,10.0,1.0,0.0,25.9,11.0,0.0
FD00787,310,2026-05-14,2026T2,Private,Tesouro Direto,App,0-6 meses,10,Atendimento claro e rapido,2026Q2,10.0,1.0,0.0,13.9,8.0,0.0
FD00788,459,2026-05-17,2026T2,Private,CDB,App,5+ anos,10,Boa experiencia no aplicativo,2026Q2,,0.0,0.0,10.8,5.0,0.0
FD00789,36,2026-05-13,2026T2,Varejo,Carteira Administrada,App,6-24 meses,8,Tive duvida sobre rentabilidade,2026Q2,,0.0,2.0,56.65,21.0,1.0
FD00790,358,2026-03-04,2026T2,Varejo,Fundos,App,2-5 anos,9,Assessoria ajudou na decisao,2026Q2,,0.0,0.0,,0.0,0.0
FD00791,421,2026-05-06,2026T2,Varejo,Tesouro Direto,Assessoria,6-24 meses,10,Informacoes estavam faceis de encontrar,2026Q2,10.0,1.0,1.0,37.9,12.0,0.0
FD00792,179,2026-05-23,2026T2,Novo Investidor,CDB,Internet Banking,6-24 meses,10,Consegui acompanhar minha carteira,2026Q2,10.0,1.0,0.0,13.7,3.0,0.0
FD00793,333,2026-12-06,2026T2,Private,Carteira Administrada,App,6-24 meses,9,Consegui acompanhar minha carteira,2026Q2,,0.0,0.0,,0.0,0.0
FD00794,322,2026-04-27,2026T2,Varejo,Fundos,App,0-6 meses,10,Assessoria ajudou na decisao,2026Q2,,0.0,0.0,16.8,10.0,1.0
FD00795,278,2026-11-05,2026T2,Varejo,Tesouro Direto,App,0-6 meses,9,Informacoes estavam faceis de encontrar,2026Q2,,0.0,0.0,,0.0,0.0
FD00796,53,2026-11-06,2026T2,Novo Investidor,Tesouro Direto,Central de Atendimento,6-24 meses,9,Consegui acompanhar minha carteira,2026Q2,4.5,2.0,2.0,42.7,15.0,1.0
FD00797,68,2026-03-05,2026T2,Varejo,Carteira Administrada,App,2-5 anos,10,Consegui acompanhar minha carteira,2026Q2,,0.0,0.0,66.8,6.0,0.0
FD00798,73,2026-03-05,2026T2,Private,Carteira Administrada,App,2-5 anos,6,Aplicativo travou durante consulta,2026Q2,,0.0,0.0,72.4,8.0,0.0
FD00799,550,2026-06-27,2026T2,Varejo,Fundos,Central de Atendimento,2-5 anos,7,"Atendimento resolveu, mas demorou",2026Q2,,0.0,0.0,24.5,3.0,0.0
FD00800,239,2026-06-17,2026T2,Varejo,Fundos,App,6-24 meses,9,Consegui acompanhar minha carteira,2026Q2,,0.0,0.0,,0.0,0.0
FD00801,541,2026-10-06,2026T2,Novo Investidor,Fundos,Internet Banking,0-6 meses,9,Boa experiencia no aplicativo,2026Q2,,0.0,0.0,,0.0,0.0
FD00802,359,2026-05-22,2026T2,Novo Investidor,Tesouro Direto,App,6-24 meses,9,Atendimento claro e rapido,2026Q2,,0.0,0.0,27.3,12.0,0.0
FD00803,532,2026-05-29,2026T2,Novo Investidor,Carteira Administrada,App,2-5 anos,9,Boa experiencia no aplicativo,2026Q2,,0.0,1.0,102.1,6.0,0.0
FD00804,329,2026-05-04,2026T2,Alta Renda,Fundos,App,5+ anos,2,Informacoes divergentes sobre o produto,2026Q2,3.5,2.0,0.0,,0.0,0.0
FD00805,364,2026-12-04,2026T2,Alta Renda,Fundos,Central de Atendimento,0-6 meses,9,Boa experiencia no aplicativo,2026Q2,,0.0,0.0,23.1,4.0,0.0
FD00806,83,2026-05-28,2026T2,Alta Renda,CDB,Central de Atendimento,6-24 meses,10,Consegui acompanhar minha carteira,2026Q2,,0.0,0.0,10.0,3.0,1.0
FD00807,527,2026-06-13,2026T2,Alta Renda,Tesouro Direto,App,0-6 meses,9,Assessoria ajudou na decisao,2026Q2,9.0,1.0,0.0,,0.0,0.0
FD00808,525,2026-04-26,2026T2,Varejo,Tesouro Direto,App,5+ anos,6,Informacoes divergentes sobre o produto,2026Q2,,0.0,0.0,38.1,7.0,0.0
FD00809,114,2026-04-18,2026T2,Varejo,Carteira Administrada,App,6-24 meses,10,Informacoes estavam faceis de encontrar,2026Q2,9.0,2.0,2.0,49.0,25.0,0.0
FD00810,82,2026-05-14,2026T2,Varejo,Carteira Administrada,App,2-5 anos,4,Nao ficou claro o risco do produto,2026Q2,5.0,1.0,0.0,86.1,14.0,0.0
FD00811,442,2026-06-15,2026T2,Novo Investidor,Carteira Administrada,App,6-24 meses,6,Aplicativo travou durante consulta,2026Q2,6.0,1.0,2.0,111.0,5.0,0.0
